query_id,query_time_range(ms),refer_id,refer_time_range(ms)
1932210c-b96f-11e9-8b81-fa163ee49799,53010|121500,1415151600,2859920|2928410
bb020ef8-b96e-11e9-9c9e-fa163e3d9e3c,41850|130030,2360445100,6307070|6395250
da792ec2-b948-11e9-9c9e-fa163e3d9e3c,16280|106430,1928274600,2710140|2800290
f9791804-b84a-11e9-9336-fa163ee49799,12440|83430,3048666200,1879200|1950190
1b60a582-b971-11e9-8b81-fa163ee49799,23220|91500,1500872700,811940|880220
51d42906-b938-11e9-8b81-fa163ee49799,21050|54630,2927857700,5381860|5415440
db00cf60-b92c-11e9-b8ed-fa163e063a2b,37240|78780,1598981800,4294540|4336080
036f670e-b8f6-11e9-ad99-fa163ee49799,0|50820,2274699000,2139040|2189860
413c0856-b8fd-11e9-81a2-fa163e3d9e3c,25490|126280,2829817400,1860340|1961130
6cba7d8e-b8fb-11e9-8127-fa163e063a2b,49860|125970,386806700,214450|290560
3a5ee8e2-b8b1-11e9-930e-fa163ee49799,30720|131730,1773351300,426580|527590
e4409eec-b987-11e9-8b81-fa163ee49799,0|64069,1629260900,1511720|1575790
0f918066-b95b-11e9-8b81-fa163ee49799,0|63580,1467020800,3333470|3397050
ce0dadbc-b90b-11e9-ad99-fa163ee49799,65830|149730,2367850000,3311990|3395890
3be4b9e4-b8f2-11e9-81a2-fa163e3d9e3c,19970|111580,2929631100,1641670|1733280
6a6421d6-b908-11e9-ad99-fa163ee49799,0|64310,2342638000,6198760|6263070
ee490b42-b84a-11e9-9336-fa163ee49799,0|59160,3048666200,1879200|1950190
fd1fbe6c-b981-11e9-8b81-fa163ee49799,18420|98530,1500744900,668990|749100
8e85b43e-b8cd-11e9-930e-fa163ee49799,62310|128320,1303767700,457200|523210
8d4e1190-b947-11e9-8b81-fa163ee49799,17120|121760,1710310600,4154340|4258980
9deff000-b8e2-11e9-bf24-fa163ee49799,0|76070,1226686400,3196400|3287680
d825eefa-b978-11e9-8b81-fa163ee49799,16640|113920,1447221500,3559680|3656960
3c5bd970-b8d9-11e9-930e-fa163ee49799,0|63490,1193884300,2384370|2447860
075e416a-b850-11e9-9336-fa163ee49799,0|93500,3166859000,1381990|1475490
fb89659a-b958-11e9-b8ed-fa163e063a2b,45080|134430,1804132300,2960260|3049610
2bff1b12-b99e-11e9-9c9e-fa163e3d9e3c,55360|149470,2060160900,3065850|3159960
7ed9481c-b8db-11e9-bf24-fa163ee49799,0|78120,1402364300,540700|618820
dc672e44-b92c-11e9-9c9e-fa163e3d9e3c,51870|126990,1940114900,8243709|8318830
ecc89ff6-b941-11e9-9c9e-fa163e3d9e3c,46110|149880,1627286600,5475540|5579310
b347785c-b981-11e9-8b81-fa163ee49799,0|59710,1500744900,321610|381320
03a0ae7e-b8b3-11e9-930e-fa163ee49799,53930|146120,1684068900,1160880|1253070
4e0e408e-b85e-11e9-9336-fa163ee49799,0|83630,2929626300,2485750|2569380
146babd6-b981-11e9-8b81-fa163ee49799,0|37700,1662856300,4664330|4702030
d0c7e5da-b993-11e9-8b81-fa163ee49799,0|58670,1398481500,563430|633830
eb4e4656-b911-11e9-81a2-fa163e3d9e3c,54540|95830,1911399900,213730|255020
55f6a3f2-b92d-11e9-9c9e-fa163e3d9e3c,37250|81780,1753812600,335590|389020
19bf5d18-b8d1-11e9-930e-fa163ee49799,0|102430,1260706600,553050|655480
bc73f6e2-b974-11e9-8b81-fa163ee49799,0|44650,1500872700,4299890|4353470
99f9a16e-b976-11e9-b8ed-fa163e063a2b,4280|74860,1420067400,3452410|3537100
34914bf2-b8d5-11e9-930e-fa163ee49799,70680|174440,1224903000,542410|646170
d40a6e9a-b905-11e9-ad99-fa163ee49799,36560|75130,2342638000,3454850|3501140
ea9270a4-b8bf-11e9-930e-fa163ee49799,57170|135120,2945744900,4057960|4135910
3b1a12a0-b93a-11e9-b8ed-fa163e063a2b,41710|98570,1804298400,3703500|3771740
6d56a600-b96e-11e9-b8ed-fa163e063a2b,33030|149010,1419310000,302900|418880
bf20c478-b97a-11e9-8b81-fa163ee49799,69920|166310,1323656900,673020|769410
8d843d44-b972-11e9-8b81-fa163ee49799,54840|86730,1500872700,1782000|1820270
096ee19a-b8fe-11e9-8127-fa163e063a2b,50220|151620,393281400,192100|293500
8e3cc0a0-b911-11e9-81a2-fa163e3d9e3c,23100|99230,1743236100,1528640|1604770
f20a2e1c-b8bf-11e9-930e-fa163ee49799,0|77950,2945744900,4057960|4135910
1ffdaacc-b9a3-11e9-9c9e-fa163e3d9e3c,38200|87550,1753376800,936390|985740
fc88e704-b926-11e9-8b81-fa163ee49799,0|45210,2718954900,944260|989470
e6ad4104-b98b-11e9-8b81-fa163ee49799,0|39730,1629260900,5144960|5184690
4267cce0-b94f-11e9-b8ed-fa163e063a2b,17810|121970,1804154000,2705680|2809840
53a98aa2-b91d-11e9-ad99-fa163ee49799,0|102270,2447052500,6547950|6650220
7c4f6e68-b936-11e9-b8ed-fa163e063a2b,45540|109530,1804298400,1050620|1127400
8f1c1e46-b8e2-11e9-bf24-fa163ee49799,41950|96660,1226686400,3091360|3146070
656a09d0-b939-11e9-b8ed-fa163e063a2b,16340|116270,1804298400,3076710|3176640
9a55c278-b908-11e9-ad99-fa163ee49799,0|90950,2342638000,6435510|6526460
dc442306-b925-11e9-8b81-fa163ee49799,42750|91750,2620315400,6683910|6742710
33b458fe-b908-11e9-8127-fa163e063a2b,48850|132130,392494900,210650|293930
74046034-b95d-11e9-b8ed-fa163e063a2b,11050|124320,1804315200,904220|1017490
797c9580-b93b-11e9-8b81-fa163ee49799,0|41200,3043930400,576020|617220
9832420e-b9a4-11e9-8b81-fa163ee49799,0|102070,1596058300,4146920|4248990
5476173e-b8f5-11e9-ad99-fa163ee49799,75880|132530,2274699000,1287960|1344610
33ef3e82-b963-11e9-8b81-fa163ee49799,0|51950,1376903200,2005630|2057580
7936731c-b962-11e9-8b81-fa163ee49799,28030|90740,1376903200,1023430|1098690
a9ed7446-b99f-11e9-8b81-fa163ee49799,0|46730,1530507600,3698540|3745270
c607f54c-b8f1-11e9-81a2-fa163e3d9e3c,21850|107330,2929631100,1035800|1121280
334b92c4-b90d-11e9-ad99-fa163ee49799,0|96950,2367850000,5001450|5098400
e77d230e-b85c-11e9-9336-fa163ee49799,0|64680,2929626300,1628310|1705920
7fc2409c-b8ce-11e9-930e-fa163ee49799,0|90730,1303767700,1030480|1121210
41116d58-b85d-11e9-9336-fa163ee49799,61170|106370,2929626300,1890450|1935650
60b1a59a-b850-11e9-9336-fa163ee49799,0|84180,3166859000,1754050|1838230
f7c90ae8-b96a-11e9-8b81-fa163ee49799,54950|123390,1443620200,3564760|3633200
97d24d34-b956-11e9-8b81-fa163ee49799,0|39480,2959479600,461580|501060
b987052e-b860-11e9-9336-fa163ee49799,27940|99170,2929626300,5121090|5192320
7fa05ed0-b9a7-11e9-8b81-fa163ee49799,50080|125660,1629256800,1269920|1360610
86261ef0-b8c3-11e9-930e-fa163ee49799,16190|93470,3060804900,3578800|3656080
1805c38c-b98e-11e9-b8ed-fa163e063a2b,39730|153920,1352596100,905800|1019990
6ac06f54-b8db-11e9-bf24-fa163ee49799,0|47530,1402364300,339380|386910
fdcba63a-b951-11e9-9c9e-fa163e3d9e3c,49490|126480,2303359200,1021850|1098840
ca7f62b2-b974-11e9-9c9e-fa163e3d9e3c,75110|123460,2791972500,5624870|5673220
4e95bb1a-b942-11e9-9c9e-fa163e3d9e3c,15560|94130,1661703600,309060|387630
7b8d4d18-b965-11e9-8b81-fa163ee49799,0|75910,1376903200,4274100|4350010
60ded502-b93a-11e9-b8ed-fa163e063a2b,33640|104100,1804298400,3803530|3873990
80ea84ae-b863-11e9-9336-fa163ee49799,0|67800,2604467800,187460|268820
13743238-b98c-11e9-8b81-fa163ee49799,0|72140,1629260900,5474500|5546640
87aa95b8-b8d6-11e9-930e-fa163ee49799,0|83250,1293730300,567000|650250
32d2e4de-b8fc-11e9-ad99-fa163ee49799,0|80470,2310133000,928620|1009090
7c712bd0-b91c-11e9-ad99-fa163ee49799,32330|105050,2447052500,5705770|5793040
103d7686-b916-11e9-8127-fa163e063a2b,17390|98110,1659111900,2116030|2196750
c414593e-b8ff-11e9-ad99-fa163ee49799,0|69450,2310133000,4529000|4598450
fa08dd1a-b9a1-11e9-8b81-fa163ee49799,0|81040,1596058300,1384490|1465530
af2e9130-b907-11e9-81a2-fa163e3d9e3c,69330|156720,1205561000,2466830|2554220
df013258-b8be-11e9-930e-fa163ee49799,59810|157160,2945744900,2958030|3055380
9cbc5d50-b936-11e9-b8ed-fa163e063a2b,44010|132320,1804298400,1144050|1232360
202ed420-b922-11e9-b8ed-fa163e063a2b,18220|68280,1502559900,1408790|1458850
bd73518e-b99f-11e9-8b81-fa163ee49799,44330|98870,1530507600,3939540|3994080
a5d3aa9a-b8cf-11e9-930e-fa163ee49799,31450|87020,1244621900,327640|383210
e9c13316-b85d-11e9-9336-fa163ee49799,0|79670,2929626300,2103550|2199150
ca2ff93c-b9a3-11e9-b8ed-fa163e063a2b,41490|121020,1804312000,1391840|1471370
aedd4762-b993-11e9-8b81-fa163ee49799,43360|142270,1398481500,437220|536130
aa6cee30-b9a7-11e9-9c9e-fa163e3d9e3c,24920|111480,1753376800,5370900|5457460
45b19ee6-b8b2-11e9-930e-fa163ee49799,0|58610,1684068900,324040|382650
a4bf97a8-b957-11e9-9c9e-fa163e3d9e3c,44380|82930,2274916400,2141850|2180400
97347cb4-b931-11e9-8b81-fa163ee49799,0|59990,2817413400,4417520|4477510
b936763c-b904-11e9-ad99-fa163ee49799,17360|105940,2342638000,2361400|2449980
1b8f34c0-b989-11e9-9c9e-fa163e3d9e3c,76280|141350,2333805400,4990120|5055190
26ba21ee-b97e-11e9-9c9e-fa163e3d9e3c,35450|95770,2888057700,6920510|6980830
c9bfccb2-b984-11e9-b8ed-fa163e063a2b,43040|89270,1498995700,3571240|3617470
015e6552-b917-11e9-81a2-fa163e3d9e3c,33920|85890,1901179600,4898950|4950920
abf04dbc-b93c-11e9-8b81-fa163ee49799,47690|112600,3043930400,1872660|1937570
cf5a736e-b93b-11e9-8b81-fa163ee49799,0|81540,3043930400,935530|1017070
2c5108fc-b857-11e9-9336-fa163ee49799,0|97210,3009055500,2360920|2458130
f19c1e30-b8cf-11e9-930e-fa163ee49799,0|103300,1244621900,553330|656630
38edebe4-b955-11e9-8b81-fa163ee49799,31200|112760,2845332600,2616340|2697900
a351d506-b8e0-11e9-bf24-fa163ee49799,0|62890,1226686400,1184200|1259670
f28b8ab2-b931-11e9-8b81-fa163ee49799,61400|143640,2817413400,4877890|4960130
4a0012e2-b944-11e9-8b81-fa163ee49799,0|58650,1710310600,691890|750540
fc8f9ec2-b8f0-11e9-ad99-fa163ee49799,0|32570,1243533500,1421190|1460280
d03103b6-b96d-11e9-8b81-fa163ee49799,0|107880,1415151600,1751800|1859680
ff9bfa94-b95d-11e9-8b81-fa163ee49799,46310|127560,1421444400,1651030|1732280
b8c587c4-b990-11e9-9c9e-fa163e3d9e3c,26580|102740,2384098000,310840|387000
91c03356-b8f3-11e9-ad99-fa163ee49799,0|56120,1303877500,189690|257029
2e59e23a-b8cb-11e9-930e-fa163ee49799,0|95370,1244627000,190140|285510
349274ca-b950-11e9-b8ed-fa163e063a2b,19170|59210,1804154000,3704300|3744340
ee6ea29a-b92f-11e9-8b81-fa163ee49799,0|77300,2817413400,2489290|2566590
24f59dca-b90b-11e9-ad99-fa163ee49799,35930|116760,2367850000,2484630|2565460
f7d3c34e-b91e-11e9-81a2-fa163e3d9e3c,11280|61130,1862132800,1765880|1815730
0f5066fe-b9a5-11e9-8b81-fa163ee49799,0|107610,1596058300,4384460|4492070
c1b54d44-b957-11e9-8b81-fa163ee49799,32000|98550,2959479600,1657490|1724040
f5bad8ba-b8f4-11e9-8127-fa163e063a2b,73730|181130,309269600,301180|408580
f4f1f200-b995-11e9-8b81-fa163ee49799,10120|65450,1398481500,2961100|3016430
ea52acda-b97d-11e9-8b81-fa163ee49799,0|69240,1662856300,1509740|1578980
f42cc1d0-b96b-11e9-9c9e-fa163e3d9e3c,45830|113310,2360445100,3095850|3163330
18a0b410-b96f-11e9-9c9e-fa163e3d9e3c,20290|75990,2360445100,6930440|6986140
73fe68b8-b855-11e9-9336-fa163ee49799,0|81060,3009055500,786160|867220
7357c29c-b85a-11e9-9336-fa163ee49799,94870|145380,3009055500,4778860|4829370
9b11eb42-b98f-11e9-8b81-fa163ee49799,10770|60360,1596046700,2854110|2913620
75712850-b93d-11e9-8b81-fa163ee49799,79130|141290,3043930400,2598480|2660640
4b51e020-b904-11e9-ad99-fa163ee49799,0|69590,2342638000,1768080|1837670
b13874c2-b98a-11e9-8b81-fa163ee49799,5800|79520,1629260900,4053180|4126899
0cb0625c-b962-11e9-8b81-fa163ee49799,21430|97020,1376903200,422040|512750
7657ad6a-b920-11e9-8b81-fa163ee49799,29110|118390,2620315400,1758760|1848040
4b36898c-b969-11e9-b8ed-fa163e063a2b,57590|152130,1568027000,3321660|3416200
4100894a-b8fb-11e9-ad99-fa163ee49799,0|41280,2274699000,7172530|7222060
155deba2-b8c9-11e9-930e-fa163ee49799,0|71930,3184886800,4302860|4374790
0a5ff534-b8f0-11e9-ad99-fa163ee49799,67070|133410,1243533500,451480|517820
508e8100-b94b-11e9-8b81-fa163ee49799,45770|111840,1952297000,3327630|3393700
9b1db782-b904-11e9-81a2-fa163e3d9e3c,24690|102150,2666192100,5233750|5311210
22a6a4d4-b969-11e9-8b81-fa163ee49799,0|82550,1443620200,2111060|2210120
d60b6ad4-b994-11e9-9c9e-fa163e3d9e3c,10490|79880,2384098000,4780070|4849460
ec287372-b848-11e9-9336-fa163ee49799,0|48880,3048666200,568450|617330
0e307a38-b9a6-11e9-b8ed-fa163e063a2b,44680|113770,1804312000,3214580|3283670
e257654e-b855-11e9-9336-fa163ee49799,29980|76290,3009055500,1296600|1342910
0466d970-b938-11e9-8b81-fa163ee49799,0|51760,2927857700,4887250|4939010
a61404d0-b926-11e9-8b81-fa163ee49799,0|77580,2718954900,446070|523650
24c93f9e-b971-11e9-9c9e-fa163e3d9e3c,75400|152890,2791972500,1287170|1364660
d8f9fcb2-b965-11e9-8b81-fa163ee49799,25030|109490,1376903200,4411020|4495480
37ec821c-b91b-11e9-ad99-fa163ee49799,0|41650,2447052500,4417510|4459160
002e066c-b997-11e9-8b81-fa163ee49799,0|68330,1356122300,342100|410430
505c8ba4-b8fc-11e9-8127-fa163e063a2b,18350|78260,643946600,329480|389390
915db75c-b8c7-11e9-930e-fa163ee49799,54700|105590,3184886800,2620670|2671560
e95ca958-b86e-11e9-b45b-fa163ee49799,6140|74840,2704085800,704550|773250
660475ba-b8b2-11e9-930e-fa163ee49799,0|109990,1684068900,541660|651650
b4bb79c2-b98b-11e9-8b81-fa163ee49799,47960|100000,1629260900,4904490|4956530
326b8382-b971-11e9-b8ed-fa163e063a2b,53310|93840,1419310000,3099570|3140100
1d72706a-b996-11e9-8b81-fa163ee49799,0|97250,1398481500,3067230|3164480
ca3fe9ee-b982-11e9-8b81-fa163ee49799,0|82250,1500744900,1395900|1494600
5461c242-b987-11e9-b8ed-fa163e063a2b,7870|83680,1601278800,2017200|2093010
6297c6ac-b961-11e9-8b81-fa163ee49799,51200|107340,1421444400,4885970|4942110
6b82c890-b8bf-11e9-930e-fa163ee49799,8300|56540,2945744900,3578330|3626570
ce7539e4-b91c-11e9-ad99-fa163ee49799,0|72820,2447052500,6072650|6145470
4aea6d30-b84d-11e9-9336-fa163ee49799,60390|135380,3048666200,3792660|3882640
16d46f8a-b967-11e9-9c9e-fa163e3d9e3c,52560|107300,2598171100,5975160|6029900
1df7c3c2-b8ca-11e9-930e-fa163ee49799,6730|89210,3184886800,4893500|4975980
06f31924-b901-11e9-8127-fa163e063a2b,65000|135040,341494500,464910|534950
b66950fe-b8f6-11e9-ad99-fa163ee49799,11230|47380,2274699000,2979320|3022700
c17a941a-b862-11e9-9336-fa163ee49799,82830|175410,2509505900,1620110|1712690
73dea3f0-b8c5-11e9-930e-fa163ee49799,0|75340,3184886800,1053740|1129080
d08eaad0-b92b-11e9-9c9e-fa163e3d9e3c,34920|130630,1940114900,6914440|7010150
71e7bb14-b96e-11e9-8b81-fa163ee49799,0|85960,1415151600,2104430|2190390
1d12e536-b8f7-11e9-8127-fa163e063a2b,49160|118020,384222800,210190|292820
4995552e-b8c7-11e9-930e-fa163ee49799,0|78190,3184886800,2340440|2418630
a9a07a82-b973-11e9-8b81-fa163ee49799,0|78370,1500872700,2971370|3049740
c0887e3e-b93c-11e9-8b81-fa163ee49799,40900|106070,3043930400,2003510|2068679
2eba0be8-b92e-11e9-b8ed-fa163e063a2b,11750|117620,1598981800,5342880|5448750
6acce88c-b8d2-11e9-930e-fa163ee49799,0|99760,1260706600,1740320|1840080
4240646c-b95d-11e9-8b81-fa163ee49799,0|53920,1421444400,1164350|1218270
ec142546-b86d-11e9-b45b-fa163ee49799,0|88230,2704085800,300990|389220
c0e45032-b870-11e9-b45b-fa163ee49799,0|49430,2704085800,2130130|2179560
e700db3e-b959-11e9-8b81-fa163ee49799,0|77760,1467020800,1981850|2059610
ab6a8afe-b8d0-11e9-930e-fa163ee49799,22710|62400,1244621900,1422410|1462100
5631ae98-b8fb-11e9-ad99-fa163ee49799,0|77250,2274699000,7270740|7347990
67c51946-b98d-11e9-9c9e-fa163e3d9e3c,67790|144110,2507307200,5014400|5090720
759f7192-b933-11e9-8b81-fa163ee49799,0|74060,2817413400,6453910|6527970
6ea58a80-b95a-11e9-8b81-fa163ee49799,5060|71680,1467020800,2719030|2785650
f7a06778-b93d-11e9-8b81-fa163ee49799,60920|133880,3043930400,3185970|3258930
060c5b0e-b949-11e9-8b81-fa163ee49799,78990|157330,1952297000,570580|648920
8178fdba-b912-11e9-81a2-fa163e3d9e3c,54600|130440,1911399900,1145270|1221110
a801f9e4-b90a-11e9-8127-fa163e063a2b,10080|87450,447471000,310210|387580
e95cafac-b8e6-11e9-bf24-fa163ee49799,111160|179720,1176745900,2978120|3046680
2b4c7cd4-b98d-11e9-9c9e-fa163e3d9e3c,22940|73840,2507307200,4645950|4696850
e2ecec9c-b8b2-11e9-930e-fa163ee49799,0|55640,1684068900,927140|982780
cdbca3b8-b956-11e9-8b81-fa163ee49799,29160|88160,2959479600,691160|761960
6b71c936-b99c-11e9-9c9e-fa163e3d9e3c,5710|66090,2060160900,1277200|1337580
2b9b1f40-b962-11e9-9c9e-fa163e3d9e3c,10170|76460,2598171100,1535230|1614780
c08e0e40-b963-11e9-8b81-fa163ee49799,70730|149640,1376903200,2729680|2808590
2054cdaa-b84c-11e9-9336-fa163ee49799,16760|69370,3048666200,2729140|2781750
127e139c-b998-11e9-8b81-fa163ee49799,0|65830,1467027700,1038750|1104580
30c3dfb8-b93d-11e9-8b81-fa163ee49799,0|90480,3043930400,2369460|2459940
2e480cfa-b90b-11e9-8127-fa163e063a2b,30980|69260,639833200,217510|255790
0a101820-b93b-11e9-8b81-fa163ee49799,0|77630,3043930400,184610|262240
24386dbe-b978-11e9-8b81-fa163ee49799,21930|122870,1447221500,2943830|3044770
21715966-b981-11e9-8b81-fa163ee49799,0|37700,1662856300,4664330|4702030
403f10c4-b952-11e9-8b81-fa163ee49799,59490|115230,3203967000,1641230|1696970
f0caccde-b877-11e9-b45b-fa163ee49799,34360|138030,1743437800,306000|409670
b17a3614-b8d6-11e9-930e-fa163ee49799,0|74310,1193884300,212970|287280
5978cbb0-b95d-11e9-b8ed-fa163e063a2b,24280|81070,1804315200,818390|875180
518fc63a-b84d-11e9-9336-fa163ee49799,70240|166850,3048666200,3914110|4010720
8c007036-b98c-11e9-9c9e-fa163e3d9e3c,55100|146870,2507307200,4160170|4251940
faed1de8-b958-11e9-8b81-fa163ee49799,19040|92680,1467020800,1163690|1237330
1c7d25a2-b972-11e9-9c9e-fa163e3d9e3c,22830|121890,2791972500,2468550|2567610
f5e289ba-b920-11e9-9c9e-fa163e3d9e3c,37770|110460,1791195200,672960|745650
d519505c-b92e-11e9-8b81-fa163ee49799,0|58510,2817413400,1277440|1335950
81e8419c-b99a-11e9-9c9e-fa163e3d9e3c,22070|80170,2436435900,6086770|6144870
998dbd80-b928-11e9-b8ed-fa163e063a2b,10910|106650,1598981800,312230|407970
379b187e-b8f7-11e9-ad99-fa163ee49799,0|80720,2274699000,3432440|3513160
12da886a-b99e-11e9-8b81-fa163ee49799,0|77190,1530507600,2141550|2218740
a00cd9ca-b8f6-11e9-ad99-fa163ee49799,0|89650,2274699000,2820160|2909810
0ab7d09a-b96f-11e9-8b81-fa163ee49799,28350|109330,1415151600,2720290|2801270
58b71230-b8ff-11e9-ad99-fa163ee49799,0|89960,2310133000,4046300|4136260
6f12b5b2-b8db-11e9-bf24-fa163ee49799,0|58380,1402364300,461260|519640
09d1c63c-b8c4-11e9-930e-fa163ee49799,0|85410,3060804900,3908330|3993740
5f31ba9c-b90f-11e9-ad99-fa163ee49799,0|38240,2367850000,7058300|7104190
db8a6962-b8e3-11e9-bf24-fa163ee49799,0|74520,1176745900,313290|387810
d089ce44-b871-11e9-b45b-fa163ee49799,0|27340,2704085800,2863230|2896040
5a5cf5ae-b950-11e9-8b81-fa163ee49799,0|65019,3055779500,1780020|1858050
daf3cbb8-b93f-11e9-8b81-fa163ee49799,30980|103750,3043930400,5003860|5076630
dbf30014-b981-11e9-9c9e-fa163e3d9e3c,22690|73350,2688448300,3213780|3264440
1e6cb708-b916-11e9-81a2-fa163e3d9e3c,29690|94920,1901179600,3936900|4002130
b2136de8-b985-11e9-8b81-fa163ee49799,0|74610,1500744900,4062480|4137090
d082a5a8-b996-11e9-b8ed-fa163e063a2b,10390|55650,1534060400,1303850|1349110
7cd12774-b93f-11e9-8b81-fa163ee49799,0|82060,3043930400,4503560|4585620
b04454b2-b9a5-11e9-8b81-fa163ee49799,17430|63310,1596058300,5129240|5175120
82c4bb6a-b934-11e9-9c9e-fa163e3d9e3c,31950|125630,1693154200,3064970|3158650
96ce8f1e-b989-11e9-8b81-fa163ee49799,15370|91320,1629260900,3070330|3146280
6e932360-b930-11e9-8b81-fa163ee49799,24960|125280,2817413400,3067930|3168250
df806d8e-b8f0-11e9-81a2-fa163e3d9e3c,29070|108060,2929631100,438170|517159
fcdaf5b8-b998-11e9-b8ed-fa163e063a2b,48910|120810,1534060400,3431300|3503200
f68609f6-b915-11e9-ad99-fa163ee49799,61070|107960,2400411900,5977820|6024710
8b997d36-b96e-11e9-8b81-fa163ee49799,0|93540,1415151600,2356980|2450520
f3b3a464-b98c-11e9-9c9e-fa163e3d9e3c,42570|114890,2507307200,4410750|4483070
a5ab9e60-b974-11e9-8b81-fa163ee49799,12690|66270,1500872700,4299890|4353470
2f1d8830-b8c5-11e9-930e-fa163ee49799,0|46670,3184886800,692190|738860
cc1d9456-b8b4-11e9-930e-fa163ee49799,0|63600,1711839100,1046329|1109930
5325daf4-b99a-11e9-8b81-fa163ee49799,0|97170,1467027700,2469070|2566240
1fe5228e-b8bf-11e9-930e-fa163ee49799,15120|48970,2945744900,3224340|3264970
e4fd8c78-b8fb-11e9-ad99-fa163ee49799,0|76570,2310133000,431140|507710
24ab7042-b8f7-11e9-8127-fa163e063a2b,46440|113880,384222800,310490|377930
6e8c00a0-b997-11e9-8b81-fa163ee49799,9630|84780,1467027700,303710|378860
208559de-b95f-11e9-8b81-fa163ee49799,30310|124710,1421444400,2363290|2457690
7513f86a-b852-11e9-9336-fa163ee49799,47120|111420,3166859000,3685770|3750070
4344aaa6-b91e-11e9-ad99-fa163ee49799,0|87920,2528707200,206620|294540
7b8b6492-b935-11e9-b8ed-fa163e063a2b,27790|113770,1804298400,210660|296640
00789f36-b877-11e9-b45b-fa163ee49799,30420|91480,1659203000,686210|759490
51b8bc38-b8e9-11e9-bf24-fa163ee49799,0|80750,1293727100,1148930|1229680
ca5efd74-b96a-11e9-9c9e-fa163e3d9e3c,68740|110180,2360445100,1776140|1817580
17c62bd4-b8bf-11e9-930e-fa163ee49799,0|40630,2945744900,3224340|3264970
99dd6356-b957-11e9-b8ed-fa163e063a2b,55030|115720,1804132300,1536640|1597330
4383a574-b858-11e9-9336-fa163ee49799,60490|125390,3009055500,3201680|3266580
952b18fe-b870-11e9-b45b-fa163ee49799,0|65970,2704085800,1898410|1964380
a002c79e-b902-11e9-ad99-fa163ee49799,10650|84130,2342638000,310050|383530
8845fce6-b940-11e9-8b81-fa163ee49799,0|67620,3043930400,5727760|5795380
fb906d6a-b90b-11e9-ad99-fa163ee49799,0|87870,2367850000,3437250|3525120
668c9f26-b8cb-11e9-930e-fa163ee49799,0|59750,1244627000,322130|381880
5aaaca1c-b96f-11e9-8b81-fa163ee49799,42880|140020,1415151600,3185390|3282530
3798bf06-b9a7-11e9-8b81-fa163ee49799,0|84620,1629256800,1150970|1235590
0f1f0734-b96a-11e9-8b81-fa163ee49799,0|58470,1443620200,2733930|2792400
41f4a074-b979-11e9-b8ed-fa163e063a2b,59790|130580,1804317800,426570|497360
0f38c858-b94d-11e9-b8ed-fa163e063a2b,44140|146480,1804154000,185300|287640
4311c04e-b8d0-11e9-930e-fa163ee49799,94330|183660,1244621900,919710|1009040
a4cc8292-b8fd-11e9-8127-fa163e063a2b,37450|85930,394631600,455990|504470
a14be418-b917-11e9-ad99-fa163ee49799,34510|75560,2447052500,1055340|1096390
be9cad24-b947-11e9-8b81-fa163ee49799,0|73580,1710310600,4293810|4367390
16b8c56a-b998-11e9-8b81-fa163ee49799,0|82890,1467027700,1160090|1242980
6edd5de2-b910-11e9-81a2-fa163e3d9e3c,50910|92860,1773350800,1775740|1817690
ba1179aa-b8b7-11e9-930e-fa163ee49799,0|67780,2832620300,1997010|2078340
e9e237a8-b986-11e9-8b81-fa163ee49799,0|52620,1629260900,325780|378400
50f91e00-b957-11e9-8b81-fa163ee49799,0|65160,2959479600,1158990|1224150
8c523a6a-b955-11e9-b8ed-fa163e063a2b,31970|104150,1374493200,4512740|4584920
17890072-b939-11e9-b8ed-fa163e063a2b,24390|112420,1804298400,2829700|2917730
470acbf4-b8cc-11e9-930e-fa163ee49799,0|52980,1214713500,335770|399340
d6c85608-b8c2-11e9-930e-fa163ee49799,0|67580,3060804900,2712390|2779970
a029fc88-b95c-11e9-b8ed-fa163e063a2b,15920|121460,1804315200,182700|288240
3ace42ee-b908-11e9-8127-fa163e063a2b,36020|115790,392494900,333070|412840
e9af1540-b917-11e9-ad99-fa163ee49799,52490|154230,2447052500,1273810|1375550
800d31a0-b866-11e9-9336-fa163ee49799,0|85800,2604467800,2121220|2207020
b5f4fdb0-b984-11e9-8b81-fa163ee49799,54630|128699,1500744900,2950430|3024500
9a42ccb0-b8c0-11e9-930e-fa163ee49799,0|55830,3060804900,574850|630680
696bea5a-b95f-11e9-b8ed-fa163e063a2b,20270|128830,1804315200,2827360|2935920
c36621b4-b974-11e9-8b81-fa163ee49799,0|108940,1500872700,4384100|4493040
b17bc892-b969-11e9-8b81-fa163ee49799,0|97230,1443620200,2460780|2558010
20430ce6-b90a-11e9-ad99-fa163ee49799,27510|91980,2367850000,1278950|1343420
6196ac6e-b939-11e9-8b81-fa163ee49799,31070|140340,2927857700,6184130|6293400
26c97930-b8c2-11e9-930e-fa163ee49799,0|67660,3060804900,2128680|2209870
15cfa82c-b84d-11e9-9336-fa163ee49799,56130|121450,3048666200,3674860|3740180
be960134-b98a-11e9-8b81-fa163ee49799,0|83940,1629260900,4168630|4252570
3dc28b7e-b91f-11e9-8b81-fa163ee49799,0|113330,2620315400,545410|658740
030b1924-b99c-11e9-9c9e-fa163e3d9e3c,21370|108680,2060160900,921430|1008740
